,features,label
41413,"[2.0,735905.0,735929.0,24.0,1.0]",2.0
41414,"[3.0,735818.0,735835.0,17.0,11.0]",1.0
41415,"[5.0,735924.0,735932.0,8.0,2.0]",2.0
41416,"[6.0,735916.0,735924.0,8.0,11.0]",0.0
41417,"[3.0,735913.0,735933.0,20.0,6.0]",3.0
41418,"[4.0,735900.0,735930.0,30.0,110.0]",0.0
41419,"[0.0,735894.0,735906.0,12.0,13.0]",1.0
41420,"[0.0,735832.0,735850.0,18.0,45.0]",3.0
41421,"[0.0,735892.0,735920.0,28.0,2.0]",2.0
41422,"[2.0,735919.0,735929.0,10.0,6.0]",0.0
41423,"[1.0,735916.0,735949.0,33.0,49.0]",1.0
41424,"[2.0,735916.0,735943.0,27.0,14.0]",1.0
41425,"[5.0,735829.0,735841.0,12.0,177.0]",0.0
41426,"[2.0,735943.0,735971.0,28.0,1.0]",1.0
41427,"[0.0,735806.0,735815.0,9.0,74.0]",0.0
41428,"[3.0,735898.0,735912.0,14.0,40.0]",2.0
41429,"[1.0,735856.0,735886.0,30.0,66.0]",1.0
41430,"[5.0,735911.0,735925.0,14.0,121.0]",2.0
41431,"[4.0,735897.0,735923.0,26.0,102.0]",0.0
41432,"[2.0,735961.0,735964.0,3.0,12.0]",3.0
41433,"[2.0,735878.0,735901.0,23.0,220.0]",1.0
41434,"[5.0,735861.0,735883.0,22.0,59.0]",2.0
41435,"[3.0,735918.0,735919.0,1.0,75.0]",1.0
41436,"[6.0,735909.0,735910.0,1.0,26.0]",0.0
41437,"[5.0,735903.0,735932.0,29.0,0.0]",3.0
41438,"[0.0,735805.0,735808.0,3.0,8.0]",2.0
41439,"[5.0,735800.0,735813.0,13.0,104.0]",0.0
41440,"[4.0,735882.0,735895.0,13.0,3.0]",1.0
41441,"[0.0,735843.0,735871.0,28.0,43.0]",3.0
41442,"[6.0,735913.0,735938.0,25.0,5.0]",3.0
41443,"[0.0,735903.0,735934.0,31.0,0.0]",0.0
41444,"[5.0,735943.0,735967.0,24.0,0.0]",2.0
41445,"[4.0,735852.0,735881.0,29.0,23.0]",3.0
41446,"[1.0,735836.0,735858.0,22.0,13.0]",3.0
41447,"[5.0,735821.0,735841.0,20.0,3.0]",2.0
41448,"[3.0,735848.0,735870.0,22.0,147.0]",1.0
41449,"[1.0,735950.0,735963.0,13.0,57.0]",0.0
41450,"[3.0,735872.0,735884.0,12.0,4.0]",2.0
41451,"[3.0,735961.0,735968.0,7.0,27.0]",1.0
41452,"[1.0,735951.0,735977.0,26.0,55.0]",3.0
41453,"[3.0,735911.0,735912.0,1.0,328.0]",0.0
41454,"[1.0,735946.0,735977.0,31.0,159.0]",0.0
41455,"[1.0,735849.0,735858.0,9.0,5.0]",0.0
41456,"[2.0,735930.0,735943.0,13.0,22.0]",2.0
41457,"[1.0,735817.0,735830.0,13.0,141.0]",2.0
41458,"[4.0,735942.0,735972.0,30.0,69.0]",3.0
41459,"[4.0,735904.0,735916.0,12.0,44.0]",1.0
41460,"[5.0,735931.0,735960.0,29.0,148.0]",3.0
41461,"[3.0,735921.0,735940.0,19.0,72.0]",2.0
41462,"[2.0,735894.0,735901.0,7.0,11.0]",3.0
41463,"[5.0,735835.0,735862.0,27.0,24.0]",2.0
41464,"[4.0,735956.0,735979.0,23.0,40.0]",1.0
41465,"[4.0,735854.0,735881.0,27.0,127.0]",2.0
41466,"[4.0,735952.0,735958.0,6.0,29.0]",3.0
41467,"[1.0,735870.0,735886.0,16.0,31.0]",1.0
41468,"[1.0,735893.0,735907.0,14.0,28.0]",1.0
41469,"[2.0,735874.0,735901.0,27.0,362.0]",0.0
41470,"[2.0,735813.0,735845.0,32.0,10.0]",3.0
41471,"[1.0,735947.0,735956.0,9.0,83.0]",0.0
41472,"[1.0,735853.0,735879.0,26.0,46.0]",2.0
41473,"[6.0,735840.0,735847.0,7.0,29.0]",3.0
41474,"[4.0,735892.0,735909.0,17.0,88.0]",0.0
41475,"[0.0,735864.0,735885.0,21.0,29.0]",0.0
41476,"[1.0,735949.0,735963.0,14.0,8.0]",0.0
41477,"[0.0,735919.0,735920.0,1.0,69.0]",2.0
41478,"[5.0,735854.0,735876.0,22.0,13.0]",2.0
41479,"[5.0,735955.0,735960.0,5.0,122.0]",1.0
41480,"[2.0,735822.0,735838.0,16.0,72.0]",3.0
41481,"[0.0,735891.0,735899.0,8.0,105.0]",1.0
41482,"[4.0,735896.0,735916.0,20.0,36.0]",2.0
41483,"[4.0,735959.0,735993.0,34.0,37.0]",1.0
41484,"[0.0,735875.0,735899.0,24.0,25.0]",2.0
41485,"[5.0,735874.0,735904.0,30.0,143.0]",0.0
41486,"[0.0,735857.0,735871.0,14.0,14.0]",1.0
41487,"[6.0,735857.0,735882.0,25.0,42.0]",0.0
41488,"[0.0,735825.0,735843.0,18.0,13.0]",3.0
41489,"[4.0,735894.0,735923.0,29.0,5.0]",3.0
41490,"[4.0,735894.0,735916.0,22.0,88.0]",0.0
41491,"[4.0,735806.0,735832.0,26.0,22.0]",2.0
41492,"[1.0,735815.0,735830.0,15.0,45.0]",3.0
41493,"[5.0,735865.0,735890.0,25.0,214.0]",1.0
41494,"[1.0,735807.0,735809.0,2.0,44.0]",3.0
41495,"[0.0,735949.0,735969.0,20.0,7.0]",2.0
41496,"[2.0,735876.0,735894.0,18.0,49.0]",1.0
41497,"[5.0,735903.0,735925.0,22.0,112.0]",2.0
41498,"[0.0,735802.0,735829.0,27.0,133.0]",0.0
41499,"[0.0,735930.0,735948.0,18.0,2.0]",0.0
41500,"[3.0,735883.0,735884.0,1.0,85.0]",1.0
41501,"[0.0,735865.0,735892.0,27.0,69.0]",1.0
41502,"[0.0,735841.0,735871.0,30.0,0.0]",0.0
41503,"[1.0,735840.0,735872.0,32.0,26.0]",2.0
41504,"[3.0,735946.0,735947.0,1.0,348.0]",0.0
41505,"[0.0,735893.0,735913.0,20.0,26.0]",0.0
41506,"[3.0,735931.0,735954.0,23.0,34.0]",3.0
41507,"[2.0,735855.0,735866.0,11.0,49.0]",1.0
41508,"[6.0,735826.0,735854.0,28.0,24.0]",0.0
41509,"[0.0,735847.0,735878.0,31.0,11.0]",1.0
41510,"[1.0,735884.0,735907.0,23.0,104.0]",1.0
41511,"[3.0,735873.0,735905.0,32.0,240.0]",1.0
41512,"[0.0,735821.0,735822.0,1.0,64.0]",2.0
41513,"[4.0,735804.0,735825.0,21.0,34.0]",2.0
41514,"[6.0,735879.0,735882.0,3.0,69.0]",1.0
41515,"[5.0,735813.0,735820.0,7.0,99.0]",1.0
41516,"[2.0,735905.0,735915.0,10.0,3.0]",1.0
41517,"[5.0,735905.0,735932.0,27.0,24.0]",0.0
41518,"[5.0,735817.0,735820.0,3.0,4.0]",2.0
41519,"[3.0,735945.0,735975.0,30.0,62.0]",2.0
41520,"[6.0,735850.0,735861.0,11.0,29.0]",3.0
41521,"[3.0,735850.0,735870.0,20.0,110.0]",0.0
41522,"[1.0,735900.0,735907.0,7.0,64.0]",1.0
41523,"[5.0,735868.0,735897.0,29.0,23.0]",3.0
41524,"[6.0,735861.0,735875.0,14.0,17.0]",1.0
41525,"[0.0,735809.0,735822.0,13.0,40.0]",2.0
41526,"[5.0,735822.0,735848.0,26.0,52.0]",1.0
41527,"[3.0,735909.0,735912.0,3.0,55.0]",1.0
41528,"[2.0,735889.0,735922.0,33.0,25.0]",1.0
41529,"[6.0,735902.0,735931.0,29.0,11.0]",1.0
41530,"[5.0,735947.0,735974.0,27.0,47.0]",2.0
41531,"[1.0,735846.0,735851.0,5.0,49.0]",1.0
41532,"[2.0,735920.0,735922.0,2.0,25.0]",1.0
41533,"[1.0,735962.0,735977.0,15.0,8.0]",3.0
41534,"[2.0,735945.0,735950.0,5.0,86.0]",1.0
41535,"[3.0,735803.0,735807.0,4.0,6.0]",1.0
41536,"[3.0,735838.0,735870.0,32.0,44.0]",3.0
41537,"[0.0,735877.0,735899.0,22.0,362.0]",2.0
41538,"[3.0,735928.0,735961.0,33.0,42.0]",3.0
41539,"[5.0,735813.0,735827.0,14.0,52.0]",3.0
41540,"[3.0,735808.0,735821.0,13.0,41.0]",2.0
41541,"[2.0,735931.0,735943.0,12.0,347.0]",2.0
41542,"[1.0,735911.0,735935.0,24.0,149.0]",0.0
41543,"[3.0,735867.0,735884.0,17.0,36.0]",3.0
41544,"[2.0,735877.0,735880.0,3.0,20.0]",2.0
41545,"[1.0,735917.0,735928.0,11.0,51.0]",3.0
41546,"[1.0,735848.0,735879.0,31.0,0.0]",3.0
41547,"[3.0,735907.0,735912.0,5.0,109.0]",2.0
41548,"[0.0,735905.0,735906.0,1.0,145.0]",2.0
41549,"[5.0,735860.0,735876.0,16.0,44.0]",1.0
41550,"[0.0,735887.0,735906.0,19.0,14.0]",1.0
41551,"[5.0,735908.0,735932.0,24.0,112.0]",2.0
41552,"[1.0,735963.0,735984.0,21.0,47.0]",1.0
41553,"[1.0,735870.0,735879.0,9.0,53.0]",0.0
41554,"[2.0,735851.0,735852.0,1.0,321.0]",0.0
41555,"[2.0,735906.0,735908.0,2.0,42.0]",3.0
41556,"[3.0,735922.0,735954.0,32.0,17.0]",1.0
41557,"[1.0,735827.0,735837.0,10.0,16.0]",1.0
41558,"[0.0,735909.0,735920.0,11.0,90.0]",1.0
41559,"[4.0,735873.0,735874.0,1.0,145.0]",2.0
41560,"[6.0,735902.0,735903.0,1.0,22.0]",2.0
41561,"[4.0,735921.0,735937.0,16.0,251.0]",1.0
41562,"[0.0,735879.0,735906.0,27.0,53.0]",2.0
41563,"[2.0,735924.0,735943.0,19.0,163.0]",1.0
41564,"[5.0,735930.0,735932.0,2.0,3.0]",2.0
41565,"[2.0,735835.0,735859.0,24.0,0.0]",0.0
41566,"[1.0,735842.0,735872.0,30.0,58.0]",1.0
41567,"[6.0,735911.0,735945.0,34.0,117.0]",0.0
41568,"[2.0,735862.0,735894.0,32.0,12.0]",3.0
41569,"[3.0,735931.0,735954.0,23.0,286.0]",3.0
41570,"[6.0,735836.0,735861.0,25.0,121.0]",0.0
41571,"[6.0,735821.0,735847.0,26.0,42.0]",0.0
41572,"[0.0,735852.0,735864.0,12.0,17.0]",0.0
41573,"[2.0,735796.0,735817.0,21.0,26.0]",2.0
41574,"[4.0,735798.0,735832.0,34.0,41.0]",3.0
41575,"[1.0,735803.0,735837.0,34.0,31.0]",1.0
41576,"[1.0,735802.0,735823.0,21.0,13.0]",1.0
41577,"[0.0,735909.0,735927.0,18.0,21.0]",1.0
41578,"[5.0,735858.0,735876.0,18.0,35.0]",2.0
41579,"[4.0,735841.0,735860.0,19.0,11.0]",1.0
41580,"[6.0,735925.0,735959.0,34.0,81.0]",2.0
41581,"[5.0,735901.0,735932.0,31.0,28.0]",1.0
41582,"[3.0,735872.0,735905.0,33.0,54.0]",0.0
41583,"[5.0,735931.0,735932.0,1.0,235.0]",2.0
41584,"[0.0,735955.0,735969.0,14.0,85.0]",0.0
41585,"[2.0,735892.0,735894.0,2.0,89.0]",1.0
41586,"[4.0,735855.0,735881.0,26.0,34.0]",0.0
41587,"[1.0,735890.0,735907.0,17.0,90.0]",0.0
41588,"[6.0,735859.0,735868.0,9.0,29.0]",0.0
41589,"[3.0,735960.0,735961.0,1.0,206.0]",1.0
41590,"[2.0,735899.0,735922.0,23.0,25.0]",1.0
41591,"[1.0,735954.0,735970.0,16.0,0.0]",3.0
41592,"[1.0,735907.0,735928.0,21.0,122.0]",2.0
41593,"[0.0,735888.0,735913.0,25.0,40.0]",1.0
41594,"[2.0,735913.0,735922.0,9.0,72.0]",2.0
41595,"[3.0,735876.0,735884.0,8.0,21.0]",2.0
41596,"[2.0,735848.0,735852.0,4.0,29.0]",2.0
41597,"[3.0,735906.0,735919.0,13.0,33.0]",2.0
41598,"[0.0,735802.0,735829.0,27.0,12.0]",0.0
41599,"[6.0,735955.0,735973.0,18.0,2.0]",2.0
41600,"[3.0,735804.0,735814.0,10.0,16.0]",3.0
41601,"[0.0,735891.0,735913.0,22.0,0.0]",0.0
41602,"[2.0,735837.0,735845.0,8.0,57.0]",1.0
41603,"[2.0,735837.0,735859.0,22.0,167.0]",0.0
41604,"[5.0,735873.0,735876.0,3.0,13.0]",2.0
41605,"[3.0,735816.0,735849.0,33.0,20.0]",2.0
41606,"[2.0,735851.0,735859.0,8.0,92.0]",1.0
41607,"[2.0,735963.0,735964.0,1.0,247.0]",3.0
41608,"[4.0,735918.0,735944.0,26.0,88.0]",0.0
41609,"[1.0,735822.0,735844.0,22.0,43.0]",3.0
41610,"[2.0,735820.0,735838.0,18.0,11.0]",1.0
41611,"[6.0,735931.0,735959.0,28.0,152.0]",0.0
41612,"[0.0,735842.0,735871.0,29.0,338.0]",0.0
41613,"[6.0,735879.0,735896.0,17.0,67.0]",1.0
41614,"[4.0,735923.0,735944.0,21.0,30.0]",3.0
41615,"[5.0,735851.0,735876.0,25.0,60.0]",1.0
41616,"[4.0,735922.0,735944.0,22.0,50.0]",2.0
41617,"[1.0,735805.0,735823.0,18.0,22.0]",1.0
41618,"[0.0,735945.0,735962.0,17.0,267.0]",1.0
41619,"[3.0,735929.0,735954.0,25.0,13.0]",0.0
41620,"[2.0,735802.0,735810.0,8.0,47.0]",1.0
41621,"[3.0,735917.0,735926.0,9.0,143.0]",0.0
41622,"[3.0,735909.0,735926.0,17.0,2.0]",3.0
41623,"[1.0,735911.0,735942.0,31.0,317.0]",0.0
41624,"[0.0,735807.0,735815.0,8.0,32.0]",2.0
41625,"[1.0,735909.0,735928.0,19.0,14.0]",2.0
41626,"[2.0,735909.0,735915.0,6.0,4.0]",0.0
41627,"[6.0,735916.0,735924.0,8.0,112.0]",3.0
41628,"[4.0,735907.0,735909.0,2.0,71.0]",2.0
41629,"[1.0,735917.0,735928.0,11.0,29.0]",3.0
41630,"[1.0,735897.0,735921.0,24.0,49.0]",1.0
41631,"[4.0,735908.0,735909.0,1.0,34.0]",3.0
41632,"[5.0,735801.0,735806.0,5.0,36.0]",2.0
41633,"[0.0,735842.0,735864.0,22.0,3.0]",1.0
41634,"[2.0,735882.0,735908.0,26.0,28.0]",2.0
41635,"[0.0,735943.0,735962.0,19.0,84.0]",1.0
41636,"[1.0,735871.0,735879.0,8.0,0.0]",3.0
41637,"[3.0,735805.0,735814.0,9.0,54.0]",0.0
41638,"[2.0,735888.0,735915.0,27.0,52.0]",1.0
41639,"[0.0,735880.0,735913.0,33.0,75.0]",1.0
41640,"[5.0,735931.0,735953.0,22.0,8.0]",3.0
41641,"[0.0,735841.0,735871.0,30.0,41.0]",2.0
41642,"[4.0,735848.0,735881.0,33.0,46.0]",1.0
41643,"[3.0,735865.0,735870.0,5.0,0.0]",3.0
41644,"[3.0,735954.0,735968.0,14.0,85.0]",1.0
41645,"[1.0,735884.0,735900.0,16.0,6.0]",1.0
41646,"[0.0,735819.0,735822.0,3.0,46.0]",2.0
41647,"[1.0,735803.0,735823.0,20.0,62.0]",1.0
41648,"[2.0,735925.0,735936.0,11.0,32.0]",3.0
41649,"[1.0,735821.0,735851.0,30.0,25.0]",2.0
41650,"[4.0,735820.0,735825.0,5.0,34.0]",3.0
41651,"[2.0,735897.0,735908.0,11.0,55.0]",3.0
41652,"[0.0,735944.0,735955.0,11.0,137.0]",0.0
41653,"[3.0,735911.0,735912.0,1.0,71.0]",2.0
41654,"[1.0,735962.0,735984.0,22.0,76.0]",1.0
41655,"[2.0,735891.0,735922.0,31.0,16.0]",2.0
41656,"[5.0,735897.0,735904.0,7.0,60.0]",1.0
41657,"[6.0,735898.0,735931.0,33.0,40.0]",0.0
41658,"[0.0,735928.0,735962.0,34.0,28.0]",0.0
41659,"[4.0,735867.0,735881.0,14.0,26.0]",1.0
41660,"[5.0,735803.0,735834.0,31.0,42.0]",3.0
41661,"[4.0,735922.0,735951.0,29.0,62.0]",1.0
41662,"[0.0,735813.0,735815.0,2.0,31.0]",2.0
41663,"[2.0,735888.0,735901.0,13.0,231.0]",2.0
41664,"[3.0,735874.0,735905.0,31.0,143.0]",3.0
41665,"[0.0,735952.0,735955.0,3.0,83.0]",0.0
41666,"[5.0,735958.0,735960.0,2.0,106.0]",2.0
41667,"[2.0,735958.0,735964.0,6.0,224.0]",1.0
41668,"[6.0,735874.0,735896.0,22.0,35.0]",0.0
41669,"[1.0,735866.0,735893.0,27.0,9.0]",3.0
41670,"[1.0,735921.0,735942.0,21.0,44.0]",3.0
41671,"[2.0,735872.0,735873.0,1.0,52.0]",2.0
41672,"[3.0,735900.0,735926.0,26.0,77.0]",2.0
41673,"[2.0,735828.0,735838.0,10.0,43.0]",0.0
41674,"[3.0,735808.0,735842.0,34.0,91.0]",1.0
41675,"[4.0,735891.0,735916.0,25.0,88.0]",0.0
41676,"[5.0,735904.0,735911.0,7.0,87.0]",2.0
41677,"[0.0,735815.0,735836.0,21.0,54.0]",1.0
41678,"[1.0,735914.0,735928.0,14.0,17.0]",2.0
41679,"[5.0,735959.0,735960.0,1.0,176.0]",1.0
41680,"[1.0,735925.0,735956.0,31.0,55.0]",1.0
41681,"[4.0,735924.0,735944.0,20.0,77.0]",1.0
41682,"[4.0,735830.0,735860.0,30.0,4.0]",1.0
41683,"[4.0,735900.0,735930.0,30.0,11.0]",0.0
41684,"[2.0,735878.0,735887.0,9.0,89.0]",1.0
41685,"[0.0,735820.0,735836.0,16.0,70.0]",2.0
41686,"[0.0,735885.0,735899.0,14.0,104.0]",1.0
41687,"[3.0,735942.0,735954.0,12.0,52.0]",2.0
41688,"[5.0,735864.0,735869.0,5.0,0.0]",3.0
41689,"[3.0,735898.0,735912.0,14.0,3.0]",1.0
41690,"[4.0,735828.0,735839.0,11.0,43.0]",0.0
41691,"[1.0,735856.0,735886.0,30.0,89.0]",1.0
41692,"[1.0,735943.0,735956.0,13.0,137.0]",0.0
41693,"[5.0,735957.0,735960.0,3.0,387.0]",2.0
41694,"[2.0,735839.0,735859.0,20.0,60.0]",2.0
41695,"[6.0,735814.0,735833.0,19.0,47.0]",0.0
41696,"[3.0,735942.0,735947.0,5.0,15.0]",2.0
41697,"[3.0,735887.0,735919.0,32.0,18.0]",2.0
41698,"[0.0,735898.0,735920.0,22.0,5.0]",3.0
41699,"[0.0,735852.0,735878.0,26.0,44.0]",3.0
41700,"[1.0,735852.0,735858.0,6.0,12.0]",3.0
41701,"[3.0,735842.0,735849.0,7.0,1.0]",3.0
41702,"[3.0,735949.0,735975.0,26.0,68.0]",2.0
41703,"[4.0,735882.0,735895.0,13.0,40.0]",2.0
41704,"[0.0,735843.0,735871.0,28.0,12.0]",2.0
41705,"[6.0,735913.0,735938.0,25.0,30.0]",0.0
41706,"[3.0,735903.0,735912.0,9.0,109.0]",2.0
41707,"[5.0,735943.0,735967.0,24.0,27.0]",2.0
41708,"[3.0,735839.0,735856.0,17.0,53.0]",1.0
41709,"[0.0,735897.0,735920.0,23.0,2.0]",2.0
41710,"[5.0,735864.0,735890.0,26.0,5.0]",2.0
41711,"[2.0,735964.0,735978.0,14.0,8.0]",3.0
41712,"[4.0,735912.0,735930.0,18.0,9.0]",0.0
41713,"[0.0,735902.0,735927.0,25.0,16.0]",2.0
41714,"[2.0,735837.0,735866.0,29.0,27.0]",0.0
41715,"[2.0,735904.0,735936.0,32.0,112.0]",1.0
41716,"[3.0,735851.0,735870.0,19.0,46.0]",1.0
41717,"[1.0,735909.0,735942.0,33.0,0.0]",1.0
41718,"[3.0,735827.0,735842.0,15.0,46.0]",1.0
41719,"[0.0,735920.0,735927.0,7.0,25.0]",2.0
41720,"[6.0,735958.0,735959.0,1.0,23.0]",1.0
41721,"[5.0,735832.0,735862.0,30.0,117.0]",3.0
41722,"[4.0,735859.0,735867.0,8.0,1.0]",1.0
41723,"[5.0,735906.0,735932.0,26.0,12.0]",1.0
41724,"[2.0,735962.0,735978.0,16.0,36.0]",1.0
41725,"[2.0,735797.0,735810.0,13.0,82.0]",2.0
41726,"[3.0,735804.0,735807.0,3.0,77.0]",1.0
41727,"[1.0,735877.0,735900.0,23.0,237.0]",2.0
41728,"[1.0,735866.0,735886.0,20.0,59.0]",2.0
41729,"[3.0,735930.0,735961.0,31.0,209.0]",2.0
41730,"[3.0,735951.0,735954.0,3.0,254.0]",0.0
41731,"[2.0,735950.0,735957.0,7.0,156.0]",1.0
41732,"[6.0,735909.0,735924.0,15.0,137.0]",0.0
41733,"[5.0,735805.0,735813.0,8.0,9.0]",2.0
41734,"[2.0,735813.0,735845.0,32.0,23.0]",2.0
41735,"[1.0,735853.0,735879.0,26.0,49.0]",1.0
41736,"[4.0,735802.0,735804.0,2.0,13.0]",0.0
41737,"[6.0,735908.0,735931.0,23.0,50.0]",1.0
41738,"[0.0,735798.0,735822.0,24.0,38.0]",0.0
41739,"[1.0,735856.0,735858.0,2.0,348.0]",1.0
41740,"[1.0,735910.0,735928.0,18.0,15.0]",0.0
41741,"[1.0,735916.0,735928.0,12.0,0.0]",1.0
41742,"[6.0,735876.0,735910.0,34.0,34.0]",2.0
41743,"[3.0,735833.0,735856.0,23.0,170.0]",1.0
41744,"[4.0,735845.0,735846.0,1.0,71.0]",1.0
41745,"[1.0,735824.0,735851.0,27.0,33.0]",2.0
41746,"[5.0,735883.0,735897.0,14.0,84.0]",0.0
41747,"[4.0,735896.0,735916.0,20.0,1.0]",2.0
41748,"[2.0,735900.0,735901.0,1.0,0.0]",0.0
41749,"[3.0,735902.0,735926.0,24.0,105.0]",1.0
41750,"[4.0,735828.0,735832.0,4.0,512.0]",2.0
41751,"[0.0,735946.0,735962.0,16.0,83.0]",3.0
41752,"[2.0,735896.0,735901.0,5.0,13.0]",1.0
41753,"[5.0,735812.0,735827.0,15.0,22.0]",2.0
41754,"[0.0,735931.0,735955.0,24.0,36.0]",2.0
41755,"[1.0,735923.0,735942.0,19.0,9.0]",0.0
41756,"[0.0,735837.0,735850.0,13.0,34.0]",1.0
41757,"[0.0,735962.0,735969.0,7.0,85.0]",0.0
41758,"[5.0,735852.0,735869.0,17.0,95.0]",2.0
41759,"[0.0,735865.0,735892.0,27.0,98.0]",1.0
41760,"[6.0,735827.0,735861.0,34.0,9.0]",1.0
41761,"[3.0,735826.0,735835.0,9.0,48.0]",2.0
41762,"[4.0,735813.0,735832.0,19.0,144.0]",0.0
41763,"[1.0,735877.0,735907.0,30.0,62.0]",1.0
41764,"[1.0,735897.0,735900.0,3.0,22.0]",2.0
41765,"[3.0,735860.0,735884.0,24.0,19.0]",1.0
41766,"[3.0,735834.0,735835.0,1.0,0.0]",1.0
41767,"[4.0,735959.0,735986.0,27.0,50.0]",3.0
41768,"[4.0,735824.0,735825.0,1.0,162.0]",0.0
41769,"[1.0,735821.0,735823.0,2.0,31.0]",1.0
41770,"[2.0,735879.0,735887.0,8.0,65.0]",1.0
41771,"[3.0,735907.0,735919.0,12.0,27.0]",3.0
41772,"[5.0,735882.0,735890.0,8.0,443.0]",1.0
41773,"[5.0,735919.0,735932.0,13.0,60.0]",1.0
41774,"[3.0,735842.0,735849.0,7.0,293.0]",1.0
41775,"[2.0,735858.0,735873.0,15.0,65.0]",2.0
41776,"[3.0,735900.0,735905.0,5.0,22.0]",1.0
41777,"[1.0,735881.0,735914.0,33.0,81.0]",3.0
41778,"[5.0,735813.0,735820.0,7.0,70.0]",2.0
41779,"[0.0,735883.0,735899.0,16.0,15.0]",0.0
41780,"[0.0,735815.0,735822.0,7.0,48.0]",1.0
41781,"[0.0,735834.0,735857.0,23.0,73.0]",1.0
41782,"[1.0,735832.0,735858.0,26.0,35.0]",0.0
41783,"[5.0,735873.0,735904.0,31.0,84.0]",2.0
41784,"[5.0,735895.0,735897.0,2.0,17.0]",2.0
41785,"[3.0,735851.0,735856.0,5.0,0.0]",1.0
41786,"[4.0,735907.0,735923.0,16.0,247.0]",2.0
41787,"[3.0,735892.0,735919.0,27.0,72.0]",3.0
41788,"[2.0,735840.0,735852.0,12.0,411.0]",2.0
41789,"[4.0,735804.0,735832.0,28.0,25.0]",1.0
41790,"[0.0,735868.0,735871.0,3.0,38.0]",1.0
41791,"[2.0,735864.0,735894.0,30.0,79.0]",1.0
41792,"[1.0,735808.0,735809.0,1.0,180.0]",0.0
41793,"[4.0,735839.0,735860.0,21.0,37.0]",3.0
41794,"[1.0,735883.0,735900.0,17.0,231.0]",1.0
41795,"[0.0,735808.0,735836.0,28.0,25.0]",2.0
41796,"[3.0,735846.0,735877.0,31.0,35.0]",2.0
41797,"[4.0,735802.0,735832.0,30.0,50.0]",3.0
41798,"[0.0,735916.0,735927.0,11.0,6.0]",3.0
41799,"[0.0,735822.0,735843.0,21.0,30.0]",0.0
41800,"[5.0,735914.0,735932.0,18.0,1.0]",1.0
41801,"[2.0,735905.0,735915.0,10.0,120.0]",1.0
41802,"[0.0,735853.0,735878.0,25.0,7.0]",0.0
41803,"[6.0,735851.0,735882.0,31.0,16.0]",1.0
41804,"[0.0,735815.0,735843.0,28.0,15.0]",0.0
41805,"[5.0,735804.0,735806.0,2.0,385.0]",1.0
41806,"[1.0,735798.0,735809.0,11.0,39.0]",3.0
41807,"[6.0,735885.0,735917.0,32.0,30.0]",0.0
41808,"[0.0,735819.0,735836.0,17.0,73.0]",2.0
41809,"[3.0,735913.0,735940.0,27.0,9.0]",3.0
41810,"[4.0,735945.0,735965.0,20.0,26.0]",0.0
41811,"[6.0,735923.0,735945.0,22.0,5.0]",0.0
41812,"[3.0,735867.0,735884.0,17.0,15.0]",1.0
41813,"[4.0,735961.0,735972.0,11.0,37.0]",1.0
41814,"[3.0,735925.0,735947.0,22.0,64.0]",1.0
41815,"[4.0,735882.0,735916.0,34.0,58.0]",2.0
41816,"[6.0,735831.0,735861.0,30.0,121.0]",0.0
41817,"[6.0,735905.0,735931.0,26.0,17.0]",1.0
41818,"[5.0,735871.0,735890.0,19.0,221.0]",0.0
41819,"[3.0,735823.0,735842.0,19.0,6.0]",3.0
41820,"[3.0,735827.0,735835.0,8.0,257.0]",2.0
41821,"[2.0,735830.0,735859.0,29.0,32.0]",0.0
41822,"[4.0,735831.0,735832.0,1.0,114.0]",1.0
41823,"[0.0,735862.0,735864.0,2.0,51.0]",1.0
41824,"[1.0,735928.0,735956.0,28.0,55.0]",1.0
41825,"[2.0,735798.0,735831.0,33.0,89.0]",1.0
41826,"[2.0,735906.0,735908.0,2.0,79.0]",2.0
41827,"[1.0,735865.0,735886.0,21.0,26.0]",3.0
41828,"[5.0,735903.0,735911.0,8.0,54.0]",3.0
41829,"[5.0,735897.0,735911.0,14.0,3.0]",2.0
41830,"[4.0,735913.0,735923.0,10.0,247.0]",2.0
41831,"[6.0,735899.0,735924.0,25.0,62.0]",0.0
41832,"[4.0,735842.0,735874.0,32.0,116.0]",0.0
41833,"[2.0,735912.0,735922.0,10.0,25.0]",1.0
41834,"[0.0,735850.0,735857.0,7.0,0.0]",0.0
41835,"[1.0,735822.0,735844.0,22.0,100.0]",3.0
41836,"[0.0,735901.0,735913.0,12.0,26.0]",1.0
41837,"[6.0,735917.0,735938.0,21.0,5.0]",3.0
41838,"[5.0,735839.0,735862.0,23.0,12.0]",2.0
41839,"[2.0,735842.0,735845.0,3.0,29.0]",2.0
41840,"[0.0,735964.0,735976.0,12.0,85.0]",0.0
41841,"[4.0,735920.0,735951.0,31.0,1.0]",2.0
41842,"[1.0,735854.0,735858.0,4.0,33.0]",1.0
41843,"[5.0,735922.0,735925.0,3.0,20.0]",0.0
41844,"[3.0,735894.0,735898.0,4.0,127.0]",1.0
41845,"[3.0,735884.0,735891.0,7.0,2.0]",1.0
41846,"[1.0,735847.0,735865.0,18.0,47.0]",3.0
41847,"[0.0,735822.0,735836.0,14.0,10.0]",0.0
41848,"[4.0,735816.0,735839.0,23.0,252.0]",2.0
41849,"[6.0,735799.0,735812.0,13.0,41.0]",0.0
